,0,1,2
41554,128,976,109.0
41555,319,336,216.0
41556,316,3099,184.0
41557,1608,2322,896.0
41558,92,106,20.0
41559,652,746,855.0
41560,461,1157,415.0
41561,612,967,1054.0
41562,1032,423,151.0
41563,1232,3224,125.0
41564,836,3132,321.0
41565,408,68,771.0
41566,35,802,330.0
41567,1237,632,101.0
41568,420,825,173.0
41569,1097,3891,235.0
41570,229,335,1323.0
41571,1850,48,1747.0
41572,1815,2449,207.0
41573,1774,963,336.0
41574,864,1283,597.0
41575,953,57,192.0
41576,1889,133,481.0
41577,1819,412,100.0
41578,542,2270,130.0
41579,1249,1648,1281.0
41580,1285,732,148.0
41581,434,911,762.0
41582,1772,3281,399.0
41583,541,183,270.0
41584,1568,468,480.0
41585,1767,590,5638.0
41586,1487,1222,147.0
41587,1484,1653,946.0
41588,1849,120,2.0
41589,197,531,133.0
41590,1020,2743,217.0
41591,1376,421,391.0
41592,649,1776,234.0
41593,1150,930,224.0
41594,1401,2112,492.0
41595,1667,65,186.0
41596,528,59,55.0
41597,1077,3540,54.0
41598,349,543,685.0
41599,1135,4374,188.0
41600,1486,250,411.0
41601,712,1411,193.0
41602,293,11,100.0
41603,549,3244,37.0
41604,1549,182,486.0
41605,140,2064,726.0
41606,151,2152,6.0
41607,1826,4446,783.0
41608,1616,967,879.0
41609,135,110,540.0
41610,1440,135,234.0
41611,833,313,146410.0
41612,15,414,139.0
41613,930,953,2.0
41614,578,2791,2480.0
41615,1761,3061,113.0
41616,1614,1427,1941.0
41617,1216,4440,356.0
41618,202,483,630.0
41619,103,924,10731.0
41620,1117,3052,40.0
41621,5,134,41.0
41622,1023,2474,411.0
41623,1554,297,56.0
41624,1402,296,1.0
41625,1682,3960,224.0
41626,1757,1420,320.0
41627,584,3833,80.0
41628,262,917,79.0
41629,276,531,614.0
41630,899,1523,206.0
41631,289,1868,1033.0
41632,1514,4049,452.0
41633,1037,145,2.0
41634,1488,271,24.0
41635,1399,1000,124.0
41636,503,2648,116.0
41637,862,1829,147.0
41638,125,346,242.0
41639,1469,894,230.0
41640,37,97,71.0
41641,1603,759,508.0
41642,450,1251,182.0
41643,784,3883,67.0
41644,1392,335,431.0
41645,694,2346,3000.0
41646,1097,711,201.0
41647,123,1946,403.0
41648,954,3142,107.0
41649,526,2209,296.0
41650,1316,168,689.0
41651,775,2280,199.0
41652,1299,963,21.0
41653,369,614,200.0
41654,1808,4489,368.0
41655,1156,499,454.0
41656,639,23,804.0
41657,1491,1451,67.0
41658,1734,168,509.0
41659,399,388,388.0
41660,136,737,47.0
41661,686,2019,18698.0
41662,322,727,451.0
41663,390,3359,100.0
41664,1726,1996,453.0
41665,880,1852,9400.0
41666,1645,334,76.0
41667,1565,505,266.0
41668,1655,2633,221.0
41669,651,3871,7528.0
41670,1625,1118,12.0
41671,200,82,359.0
41672,1403,747,168.0
41673,80,1507,1102.0
41674,602,1490,372.0
41675,1465,2670,816.0
41676,853,2924,4855.0
41677,1679,1724,212.0
41678,431,38,18.0
41679,1890,2595,128.0
41680,19,498,120.0
41681,965,2741,76.0
41682,9,242,1029.0
41683,230,164,105.0
41684,1870,1253,130.0
41685,1759,785,261.0
41686,1503,799,117.0
41687,1647,1723,272.0
41688,375,303,96.0
41689,251,172,366.0
41690,1851,1876,410.0
41691,1657,250,127.0
41692,482,3601,154.0
41693,1406,748,2091.0
41694,1080,217,369.0
41695,731,2335,1254.0
41696,1117,3319,47.0
41697,1754,1218,381.0
41698,123,1949,378.0
41699,1433,2226,47.0
41700,304,3070,229.0
41701,175,828,261.0
41702,1350,85,182.0
41703,1535,4246,197.0
41704,1368,2418,395.0
41705,602,262,808.0
41706,908,39,652.0
41707,718,1620,311.0
41708,247,106,353.0
41709,1844,4413,29.0
41710,31,744,438.0
41711,1030,801,166.0
41712,1333,4425,267.0
41713,1776,816,118.0
41714,1421,1320,340.0
41715,1393,671,130.0
41716,708,546,511.0
41717,1190,2422,790.0
41718,1061,1232,518.0
41719,458,110,495.0
41720,133,2002,303.0
41721,1096,2429,758.0
41722,1663,618,1597.0
41723,84,951,38.0
41724,645,1844,1127.0
41725,650,2111,705.0
41726,795,2384,36.0
41727,262,2884,64.0
41728,1078,1614,629.0
41729,893,931,40.0
41730,1363,718,296.0
41731,544,2174,795.0
41732,809,531,588.0
41733,1319,342,28.0
41734,1310,3742,57.0
41735,25,632,72.0
41736,859,1698,229.0
41737,10,273,1951.0
41738,1000,2196,507.0
41739,702,1020,231.0
41740,1394,737,330.0
41741,711,691,108.0
41742,1019,3540,82.0
41743,1211,378,146.0
41744,195,1169,62.0
41745,1690,1214,221.0
41746,28,689,136.0
41747,1588,165,68.0
41748,191,528,88.0
41749,932,3413,1148.0
41750,805,2829,29.0
41751,291,1065,406.0
41752,894,45,276.0
41753,337,2442,105.0
41754,1718,489,145.0
41755,951,394,353.0
41756,1841,3327,181.0
41757,89,169,8.0
41758,1458,623,195.0
41759,1159,625,886.0
41760,736,344,22.0
41761,345,550,1128.0
41762,396,544,70.0
41763,1604,4150,135.0
41764,1476,1776,155.0
41765,932,3188,433.0
41766,1117,363,66.0
41767,1401,719,539.0
41768,345,928,371.0
41769,990,996,23.0
41770,194,1806,577.0
41771,489,2387,288.0
41772,1490,1903,2149.0
41773,1038,674,120.0
41774,427,601,117.0
41775,610,471,617.0
41776,1752,664,5974.0
41777,1327,2476,337.0
41778,237,490,661.0
41779,964,911,118.0
41780,1056,373,143.0
41781,354,939,2026.0
41782,472,1419,626.0
41783,1890,4384,109.0
41784,1882,1842,5.0
41785,964,1131,115.0
41786,48,431,298.0
41787,450,1863,432.0
41788,958,4307,479.0
41789,338,1254,1046.0
41790,701,1472,47.0
41791,1347,1335,659.0
41792,1656,110,1141.0
41793,1506,2664,29.0
41794,1088,707,66.0
41795,1330,962,160.0
41796,1663,637,303.0
41797,195,722,130.0
41798,1616,1592,240.0
41799,671,2033,197.0
41800,723,15,126.0
41801,125,1962,92.0
41802,1511,286,65.0
41803,954,314,148.0
41804,129,189,75.0
41805,1134,547,108.0
41806,1324,4459,511.0
41807,1554,2694,101.0
41808,1617,3456,1055.0
41809,1558,188,87.0
41810,385,1451,1025.0
41811,829,4177,71.0
41812,1578,4073,977.0
41813,391,906,216.0
41814,881,181,60.0
41815,1528,3943,185.0
41816,1838,431,387.0
41817,1510,702,118.0
41818,995,906,167.0
41819,1643,2173,22.0
41820,880,1472,1686.0
41821,1615,2044,144.0
41822,474,6,239.0
41823,1,40,10300.0
41824,264,1520,346.0
41825,1178,1644,424.0
41826,193,2502,147.0
41827,1443,349,509.0
41828,579,259,1582.0
41829,933,2104,390.0
41830,1844,938,53.0
41831,1403,1983,191.0
41832,1333,263,336.0
41833,128,334,66.0
41834,923,982,124.0
41835,886,3419,23.0
41836,726,330,35.0
41837,191,313,89.0
41838,1466,4162,71.0
41839,1200,2728,539.0
41840,799,82,98.0
41841,854,3320,294.0
41842,1319,2548,29.0
41843,368,1151,54.0
41844,1839,4349,322.0
41845,1285,1434,459.0
41846,562,444,1000.0
41847,1081,1831,115.0
41848,249,2820,142.0
41849,1631,3388,268.0
41850,73,206,1011.0
41851,1759,2483,697.0
41852,1347,2327,884.0
41853,47,982,179.0
41854,1251,1164,60.0
41855,1835,3744,74.0
41856,1748,627,386.0
41857,653,682,274.0
41858,1445,530,147.0
41859,1889,102,494.0
41860,403,313,1141.0
41861,1503,2087,190.0
41862,1772,439,212.0
41863,1036,39,284.0
41864,836,681,562.0
41865,1125,726,444.0
41866,365,781,643.0
41867,1187,1981,414.0
41868,525,181,1840.0
41869,980,2072,357.0
41870,1762,1569,43.0
41871,662,3858,48.0
41872,388,3126,565.0
41873,21,382,131.0
41874,1435,199,1571.0
41875,25,631,73.0
41876,584,374,129.0
41877,174,68,290.0
41878,1815,436,191.0
41879,744,616,283.0
41880,1131,938,257.0
41881,422,2389,22.0
41882,805,1265,52.0
41883,25,622,157.0
41884,1320,3717,71.0
41885,1085,246,623.0
41886,1696,994,53.0
41887,1532,1698,56.0
41888,1715,431,924.0
41889,1838,682,192.0
41890,766,1293,25.0
41891,1507,2404,49.0
41892,820,1383,275.0
41893,1413,1341,157.0
41894,1540,1003,555.0
41895,354,1068,25.0
41896,1099,1854,343.0
41897,1178,1487,253.0
41898,1710,573,201.0
41899,733,827,119.0
41900,777,203,130.0
41901,1017,416,8758.0
41902,618,3904,129.0
41903,621,2000,529.0
41904,941,635,228.0
41905,329,403,980.0
41906,95,50,415.0
41907,1097,1654,275.0
41908,1728,142,546.0
41909,335,2786,2240.0
41910,488,3583,160.0
41911,627,220,112.0
41912,65,182,45.0
41913,1082,42,1576.0
41914,740,275,427.0
41915,1257,759,191.0
41916,1129,355,1074.0
41917,1769,66,189.0
41918,1049,2050,72.0
41919,318,189,401.0
41920,1304,502,933.0
41921,952,3052,4.0
41922,539,2520,54.0
41923,1286,686,150.0
41924,1843,3207,258.0
41925,1677,272,584.0
41926,150,2136,879.0
41927,653,334,446.0
41928,1372,198,1318.0
41929,1860,828,1558.0
41930,1196,347,149.0
41931,1014,2963,288.0
41932,203,1781,256.0
41933,1086,960,114.0
41934,1805,3070,119.0
41935,800,373,368.0
41936,462,702,829.0
41937,833,882,3592.0
41938,1832,1427,2550.0
41939,1119,1978,4131.0
41940,1288,250,3062.0
41941,1255,1938,113.0
41942,1633,177,842.0
41943,562,1470,1440.0
41944,1203,217,1479.0
41945,1059,2638,346.0
41946,646,2428,508.0
41947,557,550,608.0
41948,133,46,409.0
41949,1589,4405,106.0
41950,955,2486,280.0
41951,1393,4232,225.0
41952,932,4290,613.0
41953,88,1606,1776.0
41954,1272,3433,394.0
41955,1039,677,532.0
41956,1269,3938,72.0
41957,1535,619,60.0
41958,926,3381,4.0
41959,1604,235,779.0
41960,1842,2476,306.0
41961,82,505,96.0
41962,356,682,233.0
41963,663,1902,34.0
41964,1716,1865,223.0
41965,16,425,172.0
41966,905,1222,155.0
41967,642,2057,17.0
41968,876,998,66.0
41969,752,1981,15.0
41970,1532,598,28.0
41971,639,872,503.0
41972,1692,4180,366.0
41973,760,4091,359.0
41974,609,2341,20.0
41975,264,2726,1080.0
41976,541,966,118.0
41977,1781,377,420.0
41978,662,1524,716.0
41979,271,2375,7.0
41980,1732,251,45.0
41981,107,1802,322.0
41982,992,2672,554.0
41983,508,600,463.0
41984,1435,94,238.0
41985,1875,4287,604.0
41986,284,436,194.0
41987,58,1142,44.0
41988,678,757,1.0
41989,534,1629,631.0
41990,1124,1865,142.0
41991,1358,2400,169.0
41992,610,1260,996.0
41993,1075,198,500.0
41994,1437,2368,238.0
41995,1865,426,431.0
41996,534,1889,510.0
41997,617,253,623.0
41998,910,3286,56.0
41999,688,1845,355.0
42000,1391,439,25.0
42001,1631,1675,267.0
42002,1456,719,1684.0
42003,1118,724,16.0
42004,980,1723,170.0
42005,1747,1075,868.0
42006,1380,2322,151.0
42007,1145,3970,158.0
42008,176,538,94.0
42009,1591,544,69.0
42010,1032,1044,322.0
42011,224,259,114.0
42012,145,83,114.0
42013,1270,32,322.0
42014,134,233,173.0
42015,1626,371,62.0
42016,138,2054,1308.0
42017,211,662,174.0
42018,128,496,457.0
42019,855,3276,445.0
42020,1069,143,67.0
42021,921,4282,334.0
42022,1422,1361,344.0
42023,1839,913,979.0
42024,966,346,1305.0
42025,530,253,722.0
42026,1621,3018,379.0
42027,5,158,15.0
42028,97,304,257.0
42029,1348,911,216.0
42030,1875,1112,1174.0
42031,828,2511,450.0
42032,1276,956,42.0
42033,65,165,96.0
42034,434,1642,232.0
42035,482,285,260.0
42036,1861,688,73.0
42037,1844,388,318.0
42038,1517,316,789.0
42039,243,470,324.0
42040,1298,150,229.0
42041,944,325,474.0
42042,1678,3257,695.0
42043,385,162,79.0
42044,1601,2109,295.0
42045,1618,3111,528.0
42046,1577,420,162.0
42047,812,172,113.0
42048,1647,3142,240.0
42049,347,3224,273.0
42050,228,344,107.0
42051,1094,1094,133.0
42052,1110,1225,1080.0
42053,249,2470,241.0
42054,79,1496,135.0
42055,206,1698,5563.0
42056,316,2153,29.0
42057,622,182,239.0
42058,1049,63,146.0
42059,857,2147,129.0
42060,397,18,283.0
42061,771,696,317.0
42062,1045,3693,200.0
42063,555,339,12.0
42064,66,1062,290.0
42065,1791,2743,108.0
42066,1599,382,46.0
42067,1632,1573,6.0
42068,164,1779,319.0
42069,365,286,318.0
42070,1464,465,288.0
42071,1338,4049,110.0
42072,1881,902,254.0
42073,1837,1049,317.0
42074,1148,4337,1.0
42075,1681,885,1026.0
42076,843,91,376.0
42077,155,30,1048.0
42078,1695,2496,308.0
42079,917,416,271.0
42080,1775,247,4266.0
42081,169,2235,388.0
42082,451,1996,377.0
42083,941,886,141.0
42084,1892,839,1459.0
42085,1829,81,196.0
42086,1346,3076,219.0
42087,1594,4001,162.0
42088,633,508,3970.0
42089,538,83,606.0
42090,623,337,2392.0
42091,557,722,245.0
42092,1484,705,988.0
42093,821,2119,74.0
42094,616,1407,1392.0
42095,384,3339,164.0
42096,1568,3293,245.0
42097,483,2429,116.0
42098,615,2343,2104.0
42099,1723,1345,355.0
42100,1575,2424,465.0
42101,79,263,107.0
42102,953,48,190.0
42103,1416,2343,17310.0
42104,1607,3066,42.0
42105,1428,3022,1117.0
42106,805,3479,58.0
42107,1779,1733,441.0
42108,1592,687,155.0
42109,1235,776,35.0
42110,1892,3,408.0
42111,597,361,575.0
42112,1074,2378,529.0
42113,1693,186,84.0
42114,244,2794,96.0
42115,176,2376,26.0
42116,1070,3318,158.0
42117,875,4160,937.0
42118,1460,1311,88.0
42119,1047,1938,372.0
42120,624,1649,8018.0
42121,1632,4260,2.0
42122,1841,4467,302.0
42123,1040,202,108.0
42124,1194,2429,333.0
42125,1743,1800,28.0
42126,452,932,207.0
42127,1491,4367,133.0
42128,1509,2539,198.0
42129,1017,784,2366.0
42130,1617,2678,372.0
42131,116,1891,19.0
42132,643,149,1097.0
42133,1767,677,3403.0
42134,632,337,313.0
0,1320,121,57.0
1,731,1172,173.0
2,1782,445,702.0
3,416,3446,66.0
4,118,381,16.0
5,1315,660,1102.0
6,971,1298,579.0
7,827,436,786.0
8,605,2176,801.0
9,642,3149,32.0
10,824,737,19.0
11,1369,538,169.0
12,551,496,61.0
13,102,1748,1102.0
14,273,375,236.0
15,1155,2143,619.0
16,1555,461,44.0
17,667,708,83.0
18,1652,272,2672.0
19,1734,219,491.0
20,600,3592,49.0
21,246,316,950.0
22,283,335,292.0
23,39,878,998.0
24,1225,127,389.0
25,1760,270,141.0
26,1303,911,431.0
27,435,759,217.0
28,1271,1293,639.0
29,140,66,447.0
30,202,809,337.0
31,86,1087,616.0
32,1727,3999,241.0
33,279,138,204.0
34,714,388,297.0
35,1785,729,95.0
36,1720,110,98.0
37,766,1691,23.0
38,121,320,265.0
39,626,976,2064.0
40,1244,1222,1413.0
41,1746,483,2176.0
42,1607,2969,30.0
43,1094,1105,331.0
44,1435,1591,85.0
45,763,732,84.0
46,1731,1830,17.0
47,1844,370,28.0
48,1204,1604,28.0
49,368,727,51.0
50,1805,3335,107.0
51,448,3537,746.0
52,211,652,443.0
53,438,1157,6050.0
54,979,1581,1273.0
55,1864,1686,148.0
56,354,1177,299.0
57,465,732,127.0
58,1250,1906,221.0
59,35,817,247.0
60,1804,299,443.0
61,1562,779,402.0
62,191,604,212.0
63,261,2873,929.0
64,473,1523,138.0
65,1478,247,1187.0
66,1420,248,114.0
67,362,1046,5251.0
68,332,345,3.0
69,1146,338,342.0
70,978,2072,293.0
71,1564,38,6.0
72,5,143,24.0
73,537,311,97.0
74,973,621,43.0
75,1396,1874,120.0
76,459,681,236.0
77,1040,487,121.0
78,669,2221,1200.0
79,1098,763,321.0
80,1814,1157,507.0
81,1886,451,88.0
82,468,674,74.0
83,1419,165,1611.0
84,1010,3650,86.0
85,1379,1094,28.0
86,206,1541,123.0
87,201,885,82.0
88,1889,3326,376.0
89,845,1451,726.0
90,135,2022,801.0
91,1258,684,25.0
92,1133,1812,740.0
93,1618,2060,379.0
94,1199,126,230.0
95,778,2111,159.0
96,131,1991,526.0
97,1144,2225,99.0
98,376,453,1745.0
99,366,1929,61.0
100,1659,82,58.0
101,1187,590,566.0
102,643,582,684.0
103,734,1451,352.0
104,1265,1530,1.0
105,276,895,287.0
106,1867,1224,502.0
107,1180,982,3735.0
108,1163,99,64.0
109,14,153,247.0
110,599,2365,282.0
111,939,489,84.0
112,972,1839,294.0
113,297,3037,132.0
114,1745,210,57.0
115,1582,840,502.0
116,1579,85,25.0
117,276,876,303.0
118,1253,1561,670.0
119,8,212,629.0
120,542,18,99.0
121,1603,998,693.0
122,1520,2006,4.0
123,216,1345,1.0
124,349,1631,1430.0
125,1049,3463,86.0
126,337,384,83.0
127,1273,546,174.0
128,427,316,371.0
129,1167,690,1198.0
130,1174,4283,500.0
131,77,1464,6.0
132,317,2479,928.0
133,1733,4318,264.0
134,344,2958,5.0
135,422,971,39.0
136,716,1238,11.0
137,175,325,114.0
138,258,2454,22.0
139,743,1638,111.0
140,1473,499,841.0
141,1719,1076,195.0
142,506,394,1668.0
143,568,1629,6.0
144,158,427,1230.0
145,290,926,617.0
146,369,893,103.0
147,316,1012,28.0
148,1572,780,3333.0
149,1854,3813,10.0
150,1696,934,61.0
151,1149,2696,691.0
152,1179,734,99.0
153,603,1544,39.0
154,1739,3971,350.0
155,739,907,20.0
156,899,3905,348.0
157,1099,1733,410.0
158,1368,4113,170.0
159,1568,2844,310.0
160,1479,928,76.0
161,697,1279,434.0
162,423,3121,101.0
163,103,1757,2661.0
164,570,253,9.0
165,1353,907,102.0
166,1734,785,2888.0
167,358,1056,704.0
168,914,331,745.0
169,1134,924,124.0
170,1806,298,93.0
171,862,745,429.0
172,594,2240,121.0
173,851,2243,53.0
174,499,175,105.0
175,377,699,681.0
176,1556,2789,27.0
177,1343,1490,1475.0
178,224,1423,1066.0
179,89,1623,8.0
180,1864,317,175.0
181,497,3636,256.0
182,47,266,107.0
183,1406,730,652.0
184,1749,2429,5567.0
185,445,439,126.0
186,87,931,84.0
187,274,441,435.0
188,615,119,432.0
189,663,3941,57.0
190,824,94,29.0
191,1120,3412,261.0
192,738,926,566.0
193,424,2775,409.0
194,391,247,227.0
195,1629,1238,234.0
196,500,976,225.0
197,393,175,71.0
198,1730,290,2.0
199,743,4071,96.0
200,950,2504,2.0
201,1002,724,94.0
202,1488,297,78.0
203,952,4299,5.0
204,660,2376,12.0
205,552,3756,99.0
206,569,2176,231.0
207,14,386,337.0
208,711,4030,32.0
209,63,1238,75.0
210,128,966,221.0
211,400,3395,624.0
212,1578,577,901.0
213,1121,401,110.0
214,1603,118,467.0
215,1157,859,833.0
216,378,883,62.0
217,487,1337,559.0
218,127,1969,342.0
219,119,1912,475.0
220,1277,2030,132.0
221,1060,209,169.0
222,984,706,100.0
223,895,900,754.0
224,704,1243,237.0
225,925,924,9.0
226,508,2111,446.0
227,646,2034,165.0
228,1432,1339,1621.0
229,48,997,308.0
230,730,571,129.0
231,519,3233,208.0
232,910,2539,129.0
233,300,127,557.0
234,415,1692,236.0
235,178,1687,317.0
236,715,233,220.0
237,617,765,456.0
238,1786,532,322.0
239,739,629,30.0
240,1665,1992,261.0
241,713,2420,417.0
242,1634,2083,394.0
243,703,832,778.0
244,270,423,535.0
245,538,1169,259.0
246,330,678,44.0
247,1412,1554,4.0
248,1788,2623,474.0
249,1863,1986,143.0
250,355,2588,913.0
251,1449,2411,200.0
252,892,1996,326.0
253,798,272,139.0
254,334,900,952.0
255,202,485,304.0
256,811,4162,384.0
257,1066,2480,13.0
258,157,202,416.0
259,1157,4053,193.0
260,515,840,193.0
261,1035,1889,348.0
262,221,252,362.0
263,1333,1141,473.0
264,743,4069,135.0
265,756,416,402.0
266,1634,4103,343.0
267,769,1777,79.0
268,1366,1383,725.0
269,1325,3705,2440.0
270,1883,1546,382.0
271,893,1093,528.0
272,233,313,271.0
273,479,1802,38.0
274,678,3984,3.0
275,1855,577,400.0
276,1724,991,29924.0
277,144,325,260.0
278,1804,2231,483.0
279,619,43,257.0
280,1566,187,321.0
281,1476,907,147.0
282,992,338,278.0
283,165,99,137.0
284,320,1281,143.0
285,5,153,16.0
286,699,900,478.0
287,1206,4094,1019.0
288,1024,99,24.0
289,378,2748,121.0
290,872,2150,117.0
291,1656,545,1404.0
292,1773,543,180.0
293,953,646,266.0
294,626,3846,505.0
295,1480,1232,372.0
296,1231,1537,970.0
297,1789,3084,197.0
298,1469,1783,201.0
299,1702,1122,68.0
300,830,83,205.0
301,1161,286,1195.0
302,736,3501,15.0
303,1216,2938,1214.0
304,94,1678,130.0
305,1494,1331,281.0
306,1032,1341,373.0
307,1011,3859,135.0
308,726,2284,49.0
309,465,3574,143.0
310,971,1662,1323.0
311,870,2333,23.0
312,1452,1041,239.0
313,838,4186,35.0
314,1867,1781,521.0
315,1734,1095,3042.0
316,997,513,2882.0
317,1855,2296,806.0
318,967,2712,149.0
319,191,808,162.0
320,1479,1140,48.0
321,165,416,3352.0
322,1611,421,70.0
323,1798,900,1479.0
324,1713,445,91.0
325,610,2339,336.0
326,1149,1715,835.0
327,872,625,92.0
328,293,533,249.0
329,47,128,80.0
330,1743,1909,52.0
331,21,551,193.0
332,810,197,300.0
333,767,245,225.0
334,1695,109,1309.0
335,445,1631,502.0
336,223,2671,2444.0
337,1374,3705,86.0
338,1431,231,143.0
339,1144,3781,84.0
340,1837,136,85.0
341,116,976,15.0
342,1531,990,218.0
343,729,2225,558.0
344,636,1241,392.0
345,1169,911,386.0
346,159,106,278.0
347,342,534,550.0
348,235,924,53.0
349,521,1991,505.0
350,938,1183,713.0
351,765,2903,750.0
352,1383,2129,267.0
353,1597,2158,561.0
354,42,938,118.0
355,945,642,361.0
356,1778,1597,208.0
357,1226,513,1444.0
358,1767,2269,1448.0
359,765,2486,1833.0
360,1885,1305,762.0
361,66,1301,226.0
362,1800,2674,382.0
363,1472,1646,265.0
364,1495,344,148.0
365,701,754,83.0
366,791,3744,799.0
367,861,619,340.0
368,369,313,330.0
369,947,2312,52.0
370,1360,1057,155.0
371,550,503,2646.0
372,729,1293,738.0
373,792,177,1404.0
374,1206,117,632.0
375,289,612,837.0
376,1401,854,819.0
377,341,3177,291.0
378,564,897,1083.0
379,1002,325,93.0
380,78,1476,179.0
381,262,828,131.0
382,1780,759,357.0
383,324,899,31.0
384,370,703,965.0
385,838,1993,33.0
386,1536,3296,91.0
387,608,3888,5.0
388,1013,2709,1465.0
389,775,3447,146.0
390,501,943,37.0
391,1611,105,270.0
392,579,1334,215.0
393,1223,1245,380.0
394,1697,732,261.0
395,881,1814,160.0
396,634,5,245.0
397,317,2157,112.0
398,976,1054,7.0
399,543,320,1566.0
400,951,3867,346.0
401,401,579,1069.0
402,472,1041,114.0
403,1821,1781,118.0
404,944,3984,114.0
405,1566,779,4593.0
406,206,1609,231.0
407,1255,220,319.0
408,878,3703,149.0
409,1536,468,59.0
410,1237,308,104.0
411,1642,3088,1.0
412,1389,2871,224.0
413,58,1143,39.0
414,73,1395,1343.0
415,610,470,4001.0
416,174,243,184.0
417,398,202,50.0
418,893,418,141.0
419,465,862,94.0
420,1829,3974,235.0
421,1136,3394,1247.0
422,331,42,53.0
423,1770,1161,118.0
424,681,858,16.0
425,1235,1817,96.0
426,1048,1115,82.0
427,1193,308,107.0
428,1166,40,190.0
429,285,2999,19.0
430,1048,11,64.0
431,1305,2479,60.0
432,1575,581,946.0
433,1681,1332,355.0
434,11,317,1547.0
435,1450,677,307.0
436,245,1229,761.0
437,1630,3203,193.0
438,265,2900,74.0
439,11,299,7425.0
440,1017,1822,4171.0
441,874,932,213.0
442,803,2278,185.0
443,751,3919,257.0
444,1434,4469,644.0
445,40,115,704.0
446,1793,3354,18.0
447,410,10,6.0
448,1298,1551,247.0
449,301,1521,127.0
450,862,621,157.0
451,1351,1925,52.0
452,1627,2445,345.0
453,1862,335,444.0
454,1042,4184,425.0
455,962,1285,701.0
456,407,317,2553.0
457,1182,1049,2305.0
458,438,974,422.0
459,738,971,533.0
460,1169,4391,662.0
461,1812,1420,633.0
462,1078,4256,430.0
463,150,1241,1247.0
464,1486,60,376.0
465,1376,682,903.0
466,567,2824,375.0
467,1245,1834,118.0
468,967,1527,103.0
469,1043,1498,177.0
470,64,558,427.0
471,163,2283,194.0
472,491,3624,335.0
473,943,2059,939.0
474,429,1183,6271.0
475,1459,550,353.0
476,582,461,585.0
477,541,1229,396.0
478,1074,2713,962.0
479,575,2781,122.0
480,1489,682,453.0
481,1814,688,163.0
482,1158,3742,285.0
483,7,152,581.0
484,82,1539,111.0
485,266,1434,16.0
486,1274,1691,148.0
487,1600,697,116.0
488,1685,2892,28.0
489,267,850,126.0
490,992,3298,335.0
491,515,3054,298.0
492,452,1685,81.0
493,1184,545,104.0
494,1095,335,242.0
495,1008,2959,807.0
496,690,878,148.0
497,624,223,177.0
498,1065,416,240.0
499,731,927,426.0
500,1073,2721,483.0
501,219,2648,4447.0
502,64,1179,405.0
503,483,911,226.0
504,1103,1864,42.0
505,1793,1067,21.0
506,765,514,913.0
507,353,588,35.0
508,1480,3458,935.0
509,1692,1824,461.0
510,1647,4487,138.0
511,1400,349,41.0
512,1245,3784,131.0
513,749,2791,285.0
514,659,314,46.0
515,1610,1001,881.0
516,24,610,218.0
517,428,320,94.0
518,373,233,218.0
519,908,50,509.0
520,525,150,2390.0
521,48,759,533.0
522,1252,3109,1064.0
523,1607,2393,300.0
524,1733,2018,233.0
525,1824,1041,30.0
526,1250,205,103.0
527,1082,1415,311.0
528,979,2092,381.0
529,1370,1866,1039.0
530,169,939,418.0
531,385,1480,173.0
532,76,172,40695.0
533,813,1187,99.0
534,40,909,147.0
535,1325,785,584.0
536,1498,246,1329.0
537,917,1889,1858.0
538,511,2035,2723.0
539,1041,103,655.0
540,1686,324,198.0
541,358,373,1864.0
542,48,899,281.0
543,1676,439,281.0
544,1058,310,892.0
545,1103,660,82.0
546,814,897,291.0
547,752,953,54.0
548,1143,2699,426.0
549,1561,934,143.0
550,250,900,74.0
551,1661,1002,354.0
552,255,496,506.0
553,1275,3803,6.0
554,1078,3431,355.0
555,510,301,239.0
556,791,57,28945.0
557,691,157,179.0
558,1440,3689,189.0
559,1371,2095,43.0
560,660,3870,11.0
561,1735,4439,51.0
562,1771,165,549.0
563,398,966,67.0
564,874,18,411.0
565,733,454,141.0
566,497,285,193.0
567,1226,1887,195.0
568,93,1488,452.0
569,789,2255,377.0
570,713,745,184.0
571,1840,3505,86.0
572,240,2745,581.0
573,949,1850,93.0
574,185,42,597.0
575,1271,125,1737.0
576,908,372,619.0
577,1103,3891,40.0
578,1505,169,2962.0
579,536,3712,105.0
580,618,650,1436.0
581,27,674,150.0
582,34,793,335.0
583,1028,4170,800.0
584,210,2617,1534.0
585,1172,388,727.0
586,492,681,2.0
587,27,679,68.0
588,1456,142,3757.0
589,1251,2252,113.0
590,434,1681,605.0
591,1641,1165,228.0
592,1567,438,261.0
593,353,1393,40.0
594,1132,990,350.0
595,1759,1708,760.0
596,213,962,1318.0
597,634,778,635.0
598,731,105,268.0
599,1171,373,177.0
600,1532,375,67.0
601,34,798,253.0
602,1270,4091,389.0
603,1056,127,120.0
604,171,2330,24.0
605,658,415,1198.0
606,41,917,268.0
607,336,58,562.0
608,1622,621,376.0
609,880,953,540.0
610,1273,1701,468.0
611,1108,3876,300.0
612,473,1183,203.0
613,399,479,331.0
614,1694,1303,350.0
615,931,4096,143.0
616,1531,3681,70.0
617,327,3134,26.0
618,1104,91,2210.0
619,1001,2067,6551.0
620,968,1630,227.0
621,494,1600,329.0
622,351,1723,85.0
623,1331,1337,153.0
624,1023,511,880.0
625,414,660,113.0
626,31,735,874.0
627,1768,1249,312.0
